meeting_id,city,meeting_date,duration,agenda_type,speaker_count,word_count
SeattleCityCouncil_03292021,SeattleCityCouncil,2021-03-29,10334.0,Ordinance (Ord),6,26647
SeattleCityCouncil_03222021,SeattleCityCouncil,2021-03-22,3574.0,Ordinance (Ord),6,8834
SeattleCityCouncil_03152021,SeattleCityCouncil,2021-03-15,8582.0,Ordinance (Ord),7,22034
SeattleCityCouncil_03082021,SeattleCityCouncil,2021-03-08,3657.0,Ordinance (Ord),7,8751
SeattleCityCouncil_03012021,SeattleCityCouncil,2021-03-01,4041.0,Ordinance (Ord),5,10067
SeattleCityCouncil_02222021,SeattleCityCouncil,2021-02-22,1984.0,Ordinance (Ord),5,4592
SeattleCityCouncil_02162021,SeattleCityCouncil,2021-02-16,4333.0,Clerk File (CF),5,11079
SeattleCityCouncil_02082021,SeattleCityCouncil,2021-02-08,1934.0,Ordinance (Ord),4,4490
SeattleCityCouncil_02012021,SeattleCityCouncil,2021-02-01,6168.0,Ordinance (Ord),5,15439
SeattleCityCouncil_01252021,SeattleCityCouncil,2021-01-25,5875.0,Ordinance (Ord),6,15316
SeattleCityCouncil_01192021,SeattleCityCouncil,2021-01-19,4605.0,Ordinance (Ord),6,11490
SeattleCityCouncil_01112021,SeattleCityCouncil,2021-01-11,3194.0,Resolution (Res),6,7794
SeattleCityCouncil_01042021,SeattleCityCouncil,2021-01-04,1808.0,Ordinance (Ord),4,4251
DenverCityCouncil_12222014,DenverCityCouncil,2014-12-22,2005.0,Bill,9,4858
DenverCityCouncil_12152014,DenverCityCouncil,2014-12-15,14180.0,Proclamation,12,24333
DenverCityCouncil_12082014,DenverCityCouncil,2014-12-08,7346.0,Bill,10,16726
DenverCityCouncil_12012014,DenverCityCouncil,2014-12-01,9810.0,Bill,15,22580
DenverCityCouncil_11242014,DenverCityCouncil,2014-11-24,5788.0,Proclamation,9,8659
DenverCityCouncil_11172014,DenverCityCouncil,2014-11-17,8336.0,Bill,8,13273
DenverCityCouncil_10272014,DenverCityCouncil,2014-10-27,9716.0,Bill,13,22128
DenverCityCouncil_10202014,DenverCityCouncil,2014-10-20,8488.0,Proclamation,12,13620
DenverCityCouncil_10132014,DenverCityCouncil,2014-10-13,2459.0,Proclamation,9,5613
DenverCityCouncil_10062014,DenverCityCouncil,2014-10-06,7468.0,Proclamation,9,10733
DenverCityCouncil_09152014,DenverCityCouncil,2014-09-15,4925.0,Proclamation,10,11114
DenverCityCouncil_09082014,DenverCityCouncil,2014-09-08,4935.0,Proclamation,11,11971
DenverCityCouncil_08252014,DenverCityCouncil,2014-08-25,125499.998208,Proclamation,9,29802
DenverCityCouncil_08112014,DenverCityCouncil,2014-08-11,6971.0,Proclamation,9,17105
DenverCityCouncil_08042014,DenverCityCouncil,2014-08-04,6889.0,Proclamation,7,16460
DenverCityCouncil_07282014,DenverCityCouncil,2014-07-28,5912.0,Proclamation,9,14850
DenverCityCouncil_07212014,DenverCityCouncil,2014-07-21,2356.0,Bill,7,5384
DenverCityCouncil_07142014,DenverCityCouncil,2014-07-14,12023.0,Proclamation,9,28960
DenverCityCouncil_06232014,DenverCityCouncil,2014-06-23,7008.0,Proclamation,8,17693
DenverCityCouncil_06162014,DenverCityCouncil,2014-06-16,8530.0,Bill,6,19944
DenverCityCouncil_06022014,DenverCityCouncil,2014-06-02,10358.0,Proclamation,8,22525
DenverCityCouncil_05192014,DenverCityCouncil,2014-05-19,18162.0,Proclamation,8,41969
DenverCityCouncil_05122014,DenverCityCouncil,2014-05-12,21459.0,Bill,9,49233
DenverCityCouncil_05052014,DenverCityCouncil,2014-05-05,7261.0,Proclamation,8,15384
DenverCityCouncil_04282014,DenverCityCouncil,2014-04-28,5390.0,Proclamation,7,12977
DenverCityCouncil_04212014,DenverCityCouncil,2014-04-21,6353.0,Bill,7,13890
DenverCityCouncil_04142014,DenverCityCouncil,2014-04-14,3578.0,Bill,7,8373
DenverCityCouncil_04072014,DenverCityCouncil,2014-04-07,8949.0,Proclamation,9,21304
DenverCityCouncil_04012014,DenverCityCouncil,2014-04-01,3301.0,Proclamation,7,7496
DenverCityCouncil_03242014,DenverCityCouncil,2014-03-24,10733.0,Proclamation,8,26500
DenverCityCouncil_03172014,DenverCityCouncil,2014-03-17,3048.0,Bill,7,6998
DenverCityCouncil_03102014,DenverCityCouncil,2014-03-10,5508.0,Proclamation,10,12437
DenverCityCouncil_03032014,DenverCityCouncil,2014-03-03,4556.0,Proclamation,8,10619
DenverCityCouncil_02242014,DenverCityCouncil,2014-02-24,5308.0,Proclamation,9,13228
DenverCityCouncil_02182014,DenverCityCouncil,2014-02-18,9803.0,Proclamation,7,21871
DenverCityCouncil_02032014,DenverCityCouncil,2014-02-03,1770.0,Bill,6,4268
DenverCityCouncil_01272014,DenverCityCouncil,2014-01-27,3716.0,Proclamation,8,9113
DenverCityCouncil_01132014,DenverCityCouncil,2014-01-13,11060.0,Proclamation,9,26736
DenverCityCouncil_01062014,DenverCityCouncil,2014-01-06,6703.0,Proclamation,10,14470
DenverCityCouncil_08012022,DenverCityCouncil,2022-08-01,6065.0,Bill,10,13407
DenverCityCouncil_07252022,DenverCityCouncil,2022-07-25,4701.0,Proclamation,6,11598
DenverCityCouncil_07182022,DenverCityCouncil,2022-07-18,7867.0,Resolution,7,17856
DenverCityCouncil_06272022,DenverCityCouncil,2022-06-27,17997.0,Resolution,9,43863
DenverCityCouncil_06202022,DenverCityCouncil,2022-06-20,28442.0,Bill,10,65179
DenverCityCouncil_06062022,DenverCityCouncil,2022-06-06,21951.0,Resolution,12,53203
DenverCityCouncil_05232022,DenverCityCouncil,2022-05-23,5654.0,Proclamation,7,12159
DenverCityCouncil_05162022,DenverCityCouncil,2022-05-16,10864.0,Proclamation,9,24646
DenverCityCouncil_05092022,DenverCityCouncil,2022-05-09,9445.0,Bill,9,22691
DenverCityCouncil_05022022,DenverCityCouncil,2022-05-02,1358.0,Resolution,6,3041
DenverCityCouncil_04252022,DenverCityCouncil,2022-04-25,5830.0,Proclamation,8,13082
DenverCityCouncil_04182022,DenverCityCouncil,2022-04-18,7664.0,Proclamation,9,17412
DenverCityCouncil_04112022,DenverCityCouncil,2022-04-11,2959.0,Resolution,8,6274
DenverCityCouncil_04042022,DenverCityCouncil,2022-04-04,5326.0,Resolution,8,12213
DenverCityCouncil_03292022,DenverCityCouncil,2022-03-29,6708.0,Proclamation,9,14894
DenverCityCouncil_03212022,DenverCityCouncil,2022-03-21,7085.0,Resolution,9,15635
DenverCityCouncil_03142022,DenverCityCouncil,2022-03-14,8554.0,Proclamation,11,20462
DenverCityCouncil_03072022,DenverCityCouncil,2022-03-07,2344.0,Proclamation,7,5279
DenverCityCouncil_02282022,DenverCityCouncil,2022-02-28,5354.0,Bill,10,12085
DenverCityCouncil_02222022,DenverCityCouncil,2022-02-22,16095.0,Resolution,11,39200
DenverCityCouncil_02142022,DenverCityCouncil,2022-02-14,6036.0,Proclamation,9,12989
DenverCityCouncil_02072022,DenverCityCouncil,2022-02-07,7651.0,Resolution,6,17330
DenverCityCouncil_01312022,DenverCityCouncil,2022-01-31,4605.0,Resolution,6,10104
DenverCityCouncil_01242022,DenverCityCouncil,2022-01-24,2548.0,Proclamation,6,5793
DenverCityCouncil_01182022,DenverCityCouncil,2022-01-18,1677.0,Bill,5,3754
DenverCityCouncil_01102022,DenverCityCouncil,2022-01-10,14858.0,Proclamation,5,35138
DenverCityCouncil_01032022,DenverCityCouncil,2022-01-03,14721.0,Proclamation,10,33769
DenverCityCouncil_12202021,DenverCityCouncil,2021-12-20,9129.0,Resolution,11,21375
DenverCityCouncil_12132021,DenverCityCouncil,2021-12-13,11740.0,Bill,7,28166
DenverCityCouncil_12062021,DenverCityCouncil,2021-12-06,3004.0,Bill,9,6650
DenverCityCouncil_11292021,DenverCityCouncil,2021-11-29,17407.0,Resolution,10,39831
DenverCityCouncil_11222021,DenverCityCouncil,2021-11-22,8477.0,Resolution,11,19531
DenverCityCouncil_11152021,DenverCityCouncil,2021-11-15,8147.0,Bill,12,18696
DenverCityCouncil_11082021,DenverCityCouncil,2021-11-08,7700.0,Resolution,11,18236
DenverCityCouncil_11012021,DenverCityCouncil,2021-11-01,8995.0,Bill,10,19833
DenverCityCouncil_10252021,DenverCityCouncil,2021-10-25,8202.0,Proclamation,12,19652
DenverCityCouncil_10182021,DenverCityCouncil,2021-10-18,2958.0,Communication,6,6141
DenverCityCouncil_10112021,DenverCityCouncil,2021-10-11,5903.0,Proclamation,10,12636
DenverCityCouncil_10042021,DenverCityCouncil,2021-10-04,3225.0,Proclamation,8,7790
DenverCityCouncil_09272021,DenverCityCouncil,2021-09-27,3226.0,Resolution,9,7214
DenverCityCouncil_09202021,DenverCityCouncil,2021-09-20,8595.0,Resolution,11,20213
DenverCityCouncil_09132021,DenverCityCouncil,2021-09-13,7258.0,Resolution,10,17990
DenverCityCouncil_08302021,DenverCityCouncil,2021-08-30,7935.0,Proclamation,12,18542
DenverCityCouncil_08232021,DenverCityCouncil,2021-08-23,35384.0,Bill,14,36085
DenverCityCouncil_08162021,DenverCityCouncil,2021-08-16,19090.0,Bill,13,45615
DenverCityCouncil_08092021,DenverCityCouncil,2021-08-09,6428.0,Proclamation,13,13843
DenverCityCouncil_08022021,DenverCityCouncil,2021-08-02,13007.0,Bill,13,30356
DenverCityCouncil_07262021,DenverCityCouncil,2021-07-26,6346.0,Bill,11,14190
DenverCityCouncil_07192021,DenverCityCouncil,2021-07-19,8469.0,Bill,8,19186
DenverCityCouncil_07122021,DenverCityCouncil,2021-07-12,9713.0,Bill,10,21805
DenverCityCouncil_06282021,DenverCityCouncil,2021-06-28,8124.0,Resolution,8,17996
DenverCityCouncil_06212021,DenverCityCouncil,2021-06-21,6287.0,Resolution,8,13123
DenverCityCouncil_06142021,DenverCityCouncil,2021-06-14,8676.0,Proclamation,10,17524
DenverCityCouncil_06072021,DenverCityCouncil,2021-06-07,13359.0,Bill,10,30583
DenverCityCouncil_05242021,DenverCityCouncil,2021-05-24,11483.0,Proclamation,11,27398
DenverCityCouncil_05172021,DenverCityCouncil,2021-05-17,6031.0,Bill,9,13358
DenverCityCouncil_05102021,DenverCityCouncil,2021-05-10,22409.0,Resolution,8,53088
DenverCityCouncil_05032021,DenverCityCouncil,2021-05-03,10020.0,Proclamation,9,22618
DenverCityCouncil_04262021,DenverCityCouncil,2021-04-26,4550.0,Bill,8,10554
DenverCityCouncil_04192021,DenverCityCouncil,2021-04-19,3117.0,Bill,7,6211
DenverCityCouncil_04122021,DenverCityCouncil,2021-04-12,3310.0,Bill,5,7400
DenverCityCouncil_04052021,DenverCityCouncil,2021-04-05,7387.0,Resolution,8,16103
DenverCityCouncil_03302021,DenverCityCouncil,2021-03-30,9929.0,Resolution,9,22960
DenverCityCouncil_03222021,DenverCityCouncil,2021-03-22,4540.0,Bill,8,9854
DenverCityCouncil_02222021,DenverCityCouncil,2021-02-22,1895.0,Resolution,7,3955
DenverCityCouncil_02162021,DenverCityCouncil,2021-02-16,8467.0,Resolution,9,20412
DenverCityCouncil_02082021,DenverCityCouncil,2021-02-08,28206.0,Bill,10,67888
DenverCityCouncil_02012021,DenverCityCouncil,2021-02-01,5370.0,Bill,9,11680
DenverCityCouncil_01252021,DenverCityCouncil,2021-01-25,3262.0,Bill,6,5694
DenverCityCouncil_01192021,DenverCityCouncil,2021-01-19,7921.0,Resolution,6,17360
DenverCityCouncil_01112021,DenverCityCouncil,2021-01-11,3623.0,Bill,9,7488
DenverCityCouncil_01042021,DenverCityCouncil,2021-01-04,4243.0,Resolution,6,8986
DenverCityCouncil_12212020,DenverCityCouncil,2020-12-21,10502.0,Resolution,9,23647
DenverCityCouncil_12142020,DenverCityCouncil,2020-12-14,24543.0,Proclamation,10,55176
DenverCityCouncil_12072020,DenverCityCouncil,2020-12-07,12451.0,Resolution,8,28690
DenverCityCouncil_11302020,DenverCityCouncil,2020-11-30,10155.0,Resolution,6,22171
DenverCityCouncil_11232020,DenverCityCouncil,2020-11-23,18054.0,Bill,7,42404
DenverCityCouncil_11162020,DenverCityCouncil,2020-11-16,19329.0,Resolution,7,44344
DenverCityCouncil_11092020,DenverCityCouncil,2020-11-09,9513.0,Bill,7,21429
DenverCityCouncil_11022020,DenverCityCouncil,2020-11-02,30160.0,Bill,10,33799
DenverCityCouncil_10262020,DenverCityCouncil,2020-10-26,20316.0,Proclamation,10,48735
DenverCityCouncil_10122020,DenverCityCouncil,2020-10-12,6168.0,Proclamation,5,13100
DenverCityCouncil_10052020,DenverCityCouncil,2020-10-05,17025.0,Proclamation,4,39015
DenverCityCouncil_09282020,DenverCityCouncil,2020-09-28,10880.0,Bill,5,24436
DenverCityCouncil_09212020,DenverCityCouncil,2020-09-21,4287.0,Bill,7,8784
DenverCityCouncil_09142020,DenverCityCouncil,2020-09-14,7358.0,Proclamation,9,16072
DenverCityCouncil_08312020,DenverCityCouncil,2020-08-31,13448.0,Proclamation,6,29574
DenverCityCouncil_08172020,DenverCityCouncil,2020-08-17,22902.0,Proclamation,6,52096
DenverCityCouncil_08102020,DenverCityCouncil,2020-08-10,15436.0,Bill,7,34791
DenverCityCouncil_08032020,DenverCityCouncil,2020-08-03,8072.0,Resolution,5,17980
DenverCityCouncil_07272020,DenverCityCouncil,2020-07-27,8732.0,Resolution,6,18560
DenverCityCouncil_07202020,DenverCityCouncil,2020-07-20,19466.0,Proclamation,4,42155
DenverCityCouncil_06222020,DenverCityCouncil,2020-06-22,17526.0,Proclamation,14,38163
DenverCityCouncil_06152020,DenverCityCouncil,2020-06-15,3593.0,Resolution,8,9114
DenverCityCouncil_06082020,DenverCityCouncil,2020-06-08,3896.0,Resolution,8,9908
DenverCityCouncil_05182020,DenverCityCouncil,2020-05-18,7938.0,Resolution,12,20305
DenverCityCouncil_05112020,DenverCityCouncil,2020-05-11,6567.0,Resolution,12,16430
DenverCityCouncil_05042020,DenverCityCouncil,2020-05-04,5391.0,Resolution,4,12037
DenverCityCouncil_04272020,DenverCityCouncil,2020-04-27,3966.0,Resolution,4,7961
DenverCityCouncil_04202020,DenverCityCouncil,2020-04-20,1562.0,Resolution,3,3560
DenverCityCouncil_04132020,DenverCityCouncil,2020-04-13,6002.0,Proclamation,5,13693
DenverCityCouncil_04062020,DenverCityCouncil,2020-04-06,1882.0,Bill,8,2478
DenverCityCouncil_03312020,DenverCityCouncil,2020-03-31,1949.0,Resolution,7,4601
DenverCityCouncil_03232020,DenverCityCouncil,2020-03-23,1346.0,Resolution,6,3066
DenverCityCouncil_03162020,DenverCityCouncil,2020-03-16,2442.0,Resolution,7,6811
DenverCityCouncil_03092020,DenverCityCouncil,2020-03-09,3033.0,Proclamation,9,7673
DenverCityCouncil_03022020,DenverCityCouncil,2020-03-02,5227.0,Proclamation,12,11992
DenverCityCouncil_02242020,DenverCityCouncil,2020-02-24,11398.0,Communication,12,28555
DenverCityCouncil_02182020,DenverCityCouncil,2020-02-18,9749.0,Resolution,11,23534
DenverCityCouncil_02102020,DenverCityCouncil,2020-02-10,15934.0,Resolution,16,39464
DenverCityCouncil_02032020,DenverCityCouncil,2020-02-03,6864.0,Resolution,10,16679
DenverCityCouncil_01272020,DenverCityCouncil,2020-01-27,3932.0,Resolution,7,10012
DenverCityCouncil_01212020,DenverCityCouncil,2020-01-21,788.0,Bill,8,1840
DenverCityCouncil_12232019,DenverCityCouncil,2019-12-23,2038.0,Proclamation,6,5205
DenverCityCouncil_12162019,DenverCityCouncil,2019-12-16,13549.0,Resolution,15,32427
DenverCityCouncil_12092019,DenverCityCouncil,2019-12-09,3831.0,Bill,11,7667
DenverCityCouncil_12022019,DenverCityCouncil,2019-12-02,14917.0,Resolution,15,36445
DenverCityCouncil_11252019,DenverCityCouncil,2019-11-25,9721.0,Bill,13,23526
DenverCityCouncil_11182019,DenverCityCouncil,2019-11-18,7033.0,Resolution,9,17591
DenverCityCouncil_11122019,DenverCityCouncil,2019-11-12,3660.0,Bill,8,8235
DenverCityCouncil_11042019,DenverCityCouncil,2019-11-04,13997.0,Bill,11,35313
DenverCityCouncil_10282019,DenverCityCouncil,2019-10-28,13210.0,Resolution,14,32212
DenverCityCouncil_10212019,DenverCityCouncil,2019-10-21,7241.0,Proclamation,9,17409
DenverCityCouncil_10142019,DenverCityCouncil,2019-10-14,1511.0,Proclamation,7,3455
DenverCityCouncil_10072019,DenverCityCouncil,2019-10-07,8573.0,Resolution,13,20211
DenverCityCouncil_09302019,DenverCityCouncil,2019-09-30,16653.0,Bill,14,41264
DenverCityCouncil_09232019,DenverCityCouncil,2019-09-23,7996.0,Bill,10,21510
DenverCityCouncil_09162019,DenverCityCouncil,2019-09-16,23959.0,Bill,15,59529
DenverCityCouncil_09092019,DenverCityCouncil,2019-09-09,12804.0,Resolution,13,25042
DenverCityCouncil_08262019,DenverCityCouncil,2019-08-26,26248.0,Resolution,16,67087
DenverCityCouncil_08192019,DenverCityCouncil,2019-08-19,7668.0,Proclamation,10,18302
DenverCityCouncil_08122019,DenverCityCouncil,2019-08-12,1818.0,Resolution,11,4362
DenverCityCouncil_08052019,DenverCityCouncil,2019-08-05,17257.0,Proclamation,16,42648
DenverCityCouncil_07292019,DenverCityCouncil,2019-07-29,4164.0,Resolution,7,9736
DenverCityCouncil_07222019,DenverCityCouncil,2019-07-22,2882.0,Bill,10,6735
DenverCityCouncil_07152019,DenverCityCouncil,2019-07-15,3011.0,Resolution,8,7570
DenverCityCouncil_07082019,DenverCityCouncil,2019-07-08,19722.0,Resolution,17,47694
DenverCityCouncil_06242019,DenverCityCouncil,2019-06-24,20740.0,Resolution,16,53340
DenverCityCouncil_06172019,DenverCityCouncil,2019-06-17,12351.0,Resolution,13,28944
DenverCityCouncil_06102019,DenverCityCouncil,2019-06-10,5422.0,Bill,9,12655
DenverCityCouncil_06032019,DenverCityCouncil,2019-06-03,5966.0,Proclamation,11,13445
DenverCityCouncil_05202019,DenverCityCouncil,2019-05-20,5931.0,Proclamation,11,14254
DenverCityCouncil_05132019,DenverCityCouncil,2019-05-13,2111.0,Proclamation,7,5361
DenverCityCouncil_05062019,DenverCityCouncil,2019-05-06,13953.0,Proclamation,14,33759
DenverCityCouncil_04292019,DenverCityCouncil,2019-04-29,19958.0,Bill,15,49293
DenverCityCouncil_04222019,DenverCityCouncil,2019-04-22,17779.0,Bill,18,45195
DenverCityCouncil_04152019,DenverCityCouncil,2019-04-15,13154.0,Bill,14,34356
DenverCityCouncil_04082019,DenverCityCouncil,2019-04-08,18136.0,Bill,17,44475
DenverCityCouncil_04012019,DenverCityCouncil,2019-04-01,5420.0,Bill,11,12978
DenverCityCouncil_03262019,DenverCityCouncil,2019-03-26,2444.0,Proclamation,9,5604
DenverCityCouncil_03182019,DenverCityCouncil,2019-03-18,4766.0,Bill,10,11172
DenverCityCouncil_03112019,DenverCityCouncil,2019-03-11,10226.0,Proclamation,15,24727
DenverCityCouncil_02252019,DenverCityCouncil,2019-02-25,9041.0,Proclamation,10,22577
DenverCityCouncil_02192019,DenverCityCouncil,2019-02-19,6484.0,Bill,14,15397
DenverCityCouncil_02112019,DenverCityCouncil,2019-02-11,5202.0,Bill,11,12853
DenverCityCouncil_02042019,DenverCityCouncil,2019-02-04,4518.0,Resolution,11,10428
DenverCityCouncil_01282019,DenverCityCouncil,2019-01-28,9562.0,Bill,14,22318
DenverCityCouncil_01222019,DenverCityCouncil,2019-01-22,447.0,Resolution,4,1000
DenverCityCouncil_01142019,DenverCityCouncil,2019-01-14,107819.999232,Bill,15,26758
DenverCityCouncil_01072019,DenverCityCouncil,2019-01-07,20138.0,Proclamation,15,49489
DenverCityCouncil_01022019,DenverCityCouncil,2019-01-02,1306.0,Resolution,6,3334
DenverCityCouncil_12172018,DenverCityCouncil,2018-12-17,15203.0,Proclamation,17,37999
DenverCityCouncil_12102018,DenverCityCouncil,2018-12-10,1854.0,Bill,7,4742
DenverCityCouncil_12032018,DenverCityCouncil,2018-12-03,20632.0,Resolution,18,51625
DenverCityCouncil_11262018,DenverCityCouncil,2018-11-26,5154.0,Resolution,13,12188
DenverCityCouncil_11192018,DenverCityCouncil,2018-11-19,9914.0,Proclamation,11,24025
DenverCityCouncil_11132018,DenverCityCouncil,2018-11-13,4571.0,Bill,10,10818
DenverCityCouncil_11052018,DenverCityCouncil,2018-11-05,4926.0,Proclamation,11,11667
DenverCityCouncil_10292018,DenverCityCouncil,2018-10-29,7954.0,Bill,12,20218
DenverCityCouncil_10222018,DenverCityCouncil,2018-10-22,8403.0,Bill,10,21103
DenverCityCouncil_10152018,DenverCityCouncil,2018-10-15,12718.0,Communication,13,29685
DenverCityCouncil_10082018,DenverCityCouncil,2018-10-08,7797.0,Proclamation,14,18327
DenverCityCouncil_10012018,DenverCityCouncil,2018-10-01,6815.0,Proclamation,14,17443
DenverCityCouncil_09242018,DenverCityCouncil,2018-09-24,3463.0,Bill,11,9022
DenverCityCouncil_09172018,DenverCityCouncil,2018-09-17,7808.0,Proclamation,11,19520
DenverCityCouncil_09102018,DenverCityCouncil,2018-09-10,9842.0,Proclamation,13,23169
DenverCityCouncil_08272018,DenverCityCouncil,2018-08-27,6006.0,Bill,11,14550
DenverCityCouncil_08202018,DenverCityCouncil,2018-08-20,16584.0,Bill,15,42889
DenverCityCouncil_08132018,DenverCityCouncil,2018-08-13,7753.0,Proclamation,10,19773
DenverCityCouncil_08062018,DenverCityCouncil,2018-08-06,6499.0,Bill,11,15794
DenverCityCouncil_07302018,DenverCityCouncil,2018-07-30,18995.0,Resolution,16,50092
DenverCityCouncil_07162018,DenverCityCouncil,2018-07-16,16589.0,Resolution,16,43710
DenverCityCouncil_07092018,DenverCityCouncil,2018-07-09,9685.0,Communication,14,22847
DenverCityCouncil_06252018,DenverCityCouncil,2018-06-25,7436.0,Proclamation,12,18169
DenverCityCouncil_06182018,DenverCityCouncil,2018-06-18,15263.0,Resolution,12,37979
DenverCityCouncil_06112018,DenverCityCouncil,2018-06-11,15247.0,Resolution,14,37296
DenverCityCouncil_05212018,DenverCityCouncil,2018-05-21,6882.0,Proclamation,10,16526
DenverCityCouncil_05142018,DenverCityCouncil,2018-05-14,5422.0,Proclamation,10,13165
DenverCityCouncil_05072018,DenverCityCouncil,2018-05-07,7847.0,Bill,15,18566
DenverCityCouncil_04302018,DenverCityCouncil,2018-04-30,2636.0,Presentation,7,6413
DenverCityCouncil_04232018,DenverCityCouncil,2018-04-23,9960.0,Proclamation,14,24280
DenverCityCouncil_04162018,DenverCityCouncil,2018-04-16,6521.0,Presentation,15,15472
DenverCityCouncil_04092018,DenverCityCouncil,2018-04-09,7539.0,Proclamation,11,17453
DenverCityCouncil_03272018,DenverCityCouncil,2018-03-27,7789.0,Resolution,13,19935
DenverCityCouncil_03192018,DenverCityCouncil,2018-03-19,8541.0,Proclamation,11,19912
DenverCityCouncil_03122018,DenverCityCouncil,2018-03-12,5379.0,Proclamation,12,12370
DenverCityCouncil_03052018,DenverCityCouncil,2018-03-05,7055.0,Proclamation,11,17697
DenverCityCouncil_02262018,DenverCityCouncil,2018-02-26,1354.0,Bill,8,3190
DenverCityCouncil_02202018,DenverCityCouncil,2018-02-20,9237.0,Resolution,12,22332
DenverCityCouncil_02122018,DenverCityCouncil,2018-02-12,22316.0,Resolution,16,55144
DenverCityCouncil_02052018,DenverCityCouncil,2018-02-05,627.0,Bill,5,1440
DenverCityCouncil_01292018,DenverCityCouncil,2018-01-29,3346.0,Resolution,7,8417
DenverCityCouncil_01222018,DenverCityCouncil,2018-01-22,3329.0,Bill,8,7840
DenverCityCouncil_01082018,DenverCityCouncil,2018-01-08,9712.0,Communication,14,23018
DenverCityCouncil_01022018,DenverCityCouncil,2018-01-02,20568.0,Proclamation,14,52019
DenverCityCouncil_12182017,DenverCityCouncil,2017-12-18,9530.0,Resolution,11,23089
DenverCityCouncil_12112017,DenverCityCouncil,2017-12-11,6332.0,Resolution,12,13610
DenverCityCouncil_12042017,DenverCityCouncil,2017-12-04,2083.0,Proclamation,7,5126
DenverCityCouncil_11272017,DenverCityCouncil,2017-11-27,1957.0,Resolution,9,4605
DenverCityCouncil_11202017,DenverCityCouncil,2017-11-20,3131.0,Resolution,7,6848
DenverCityCouncil_11132017,DenverCityCouncil,2017-11-13,9268.0,Proclamation,10,21918
DenverCityCouncil_11062017,DenverCityCouncil,2017-11-06,11926.0,Proclamation,11,30098
DenverCityCouncil_10302017,DenverCityCouncil,2017-10-30,3905.0,Bill,8,9448
DenverCityCouncil_10232017,DenverCityCouncil,2017-10-23,4823.0,Proclamation,8,11140
DenverCityCouncil_10162017,DenverCityCouncil,2017-10-16,3857.0,Announcement,8,8699
DenverCityCouncil_10092017,DenverCityCouncil,2017-10-09,2417.0,Proclamation,8,5208
DenverCityCouncil_10022017,DenverCityCouncil,2017-10-02,11417.0,Resolution,13,27182
DenverCityCouncil_09252017,DenverCityCouncil,2017-09-25,28286.0,Proclamation,17,68383
DenverCityCouncil_09182017,DenverCityCouncil,2017-09-18,3976.0,Bill,8,9685
DenverCityCouncil_09112017,DenverCityCouncil,2017-09-11,14711.0,Proclamation,14,35644
DenverCityCouncil_08282017,DenverCityCouncil,2017-08-28,13232.0,Bill,14,29908
DenverCityCouncil_08212017,DenverCityCouncil,2017-08-21,14195.0,Bill,14,32975
DenverCityCouncil_08142017,DenverCityCouncil,2017-08-14,28038.0,Proclamation,17,67514
DenverCityCouncil_08072017,DenverCityCouncil,2017-08-07,18051.0,Bill,16,42791
DenverCityCouncil_07312017,DenverCityCouncil,2017-07-31,6354.0,Resolution,8,16986
DenverCityCouncil_07242017,DenverCityCouncil,2017-07-24,21062.0,Proclamation,16,50921
DenverCityCouncil_07172017,DenverCityCouncil,2017-07-17,9872.0,Bill,13,23314
DenverCityCouncil_06262017,DenverCityCouncil,2017-06-26,5637.0,Proclamation,10,13560
DenverCityCouncil_06192017,DenverCityCouncil,2017-06-19,6498.0,Bill,10,14887
DenverCityCouncil_06122017,DenverCityCouncil,2017-06-12,5864.0,Resolution,9,14203
DenverCityCouncil_06052017,DenverCityCouncil,2017-06-05,5430.0,Resolution,9,13081
DenverCityCouncil_05222017,DenverCityCouncil,2017-05-22,9430.0,Proclamation,11,23553
DenverCityCouncil_05152017,DenverCityCouncil,2017-05-15,10161.0,Proclamation,11,25823
DenverCityCouncil_05012017,DenverCityCouncil,2017-05-01,14254.0,Resolution,12,34230
DenverCityCouncil_04242017,DenverCityCouncil,2017-04-24,12260.0,Bill,12,29470
DenverCityCouncil_04172017,DenverCityCouncil,2017-04-17,4033.0,Bill,9,8717
DenverCityCouncil_04102017,DenverCityCouncil,2017-04-10,3765.0,Bill,9,8182
DenverCityCouncil_04032017,DenverCityCouncil,2017-04-03,6780.0,Bill,11,16660
DenverCityCouncil_03282017,DenverCityCouncil,2017-03-28,1286.0,Resolution,6,3221
DenverCityCouncil_03202017,DenverCityCouncil,2017-03-20,6873.0,Bill,14,15790
DenverCityCouncil_03132017,DenverCityCouncil,2017-03-13,3045.0,Bill,9,6263
DenverCityCouncil_03062017,DenverCityCouncil,2017-03-06,3355.0,Proclamation,8,8193
DenverCityCouncil_02272017,DenverCityCouncil,2017-02-27,3578.0,Bill,8,8784
DenverCityCouncil_02212017,DenverCityCouncil,2017-02-21,2473.0,Resolution,10,5933
DenverCityCouncil_02132017,DenverCityCouncil,2017-02-13,8067.0,Proclamation,12,19468
DenverCityCouncil_02062017,DenverCityCouncil,2017-02-06,4895.0,Resolution,11,11144
DenverCityCouncil_01302017,DenverCityCouncil,2017-01-30,2506.0,Resolution,8,4479
DenverCityCouncil_01232017,DenverCityCouncil,2017-01-23,3585.0,Proclamation,7,9072
DenverCityCouncil_01172017,DenverCityCouncil,2017-01-17,4841.0,Resolution,10,10272
